|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y |     source_RA |       source_DEC | residual_aperture_sum |      instrmag |           alt |
| 269.75824532 |  -6.64434905 |  7.77 | I/239/hip_main | 410 |  258.896 |  247.406 | 269.775817361 |    -6.6486354623 |         2635.36712944 | 6.29437784437 | 39.1227478933 |
| 269.90318648 |  -4.82091169 |  5.86 | I/239/hip_main |  66 |  284.618 |  182.263 | 269.905338389 |   -4.80155627608 |         20585.6801378 | 8.52618808348 | 40.8945147884 |
| 270.05340091 | -16.06667642 |  7.63 | I/239/hip_main | 283 |  96.5076 |  563.067 |  270.05071645 |   -16.0640186305 |         4238.36938256 | 6.81027204171 | 30.3304342093 |
| 270.08538993 | -14.20800972 |  7.96 | I/239/hip_main | 432 |  125.721 |  498.822 | 270.086878293 |   -14.2010935987 |         2410.16056339 | 6.19738997243 |  32.109056834 |
| 270.11183748 | -12.98809347 |  7.45 | I/239/hip_main | 374 |  144.057 |  457.223 | 270.124105874 |   -12.9966468936 |         4236.80524294 | 6.80987128465 | 33.2616357285 |
| 270.12050178 |  -3.69016112 |  4.62 | I/239/hip_main |  13 |  295.788 |  139.994 | 270.118567394 |   -3.67417536993 |          66074.897923 | 9.79236628471 | 42.0226017402 |
| 270.34634319 | -17.15685222 |  6.27 | I/239/hip_main |  79 |  68.8442 |  596.254 | 270.340602151 |   -17.1572731006 |         13535.1898832 | 8.07093591453 | 29.3769401646 |
| 270.46783583 | -19.10613785 |  7.48 | I/239/hip_main | 161 |  33.3737 |  661.509 | 270.448295975 |   -19.0872434138 |         3994.88672009 |  6.7460362047 | 27.5684551687 |
| 270.59265874 | -12.31836845 |  7.66 | I/239/hip_main | 459 |  138.805 |  426.092 | 270.610135367 |   -12.3069850818 |         3269.42120242 | 6.52845221934 | 34.0669045532 |
| 270.61894061 |  -3.15732448 |  6.75 | I/239/hip_main | 166 |  287.657 |  113.439 | 270.607262087 |   -3.14667849174 |         8936.24205771 | 7.62016234273 |  42.690609252 |
| 270.69278801 |  -5.35804644 |  6.74 | I/239/hip_main | 150 |   248.93 |  187.492 | 270.689906771 |   -5.34191655933 |         9217.12422082 |   7.653763634 | 40.6649197033 |
| 270.77046145 |  -8.18025785 |  4.77 | I/239/hip_main |  29 |  199.923 |  282.544 | 270.780873036 |   -8.16976521703 |         57660.5659917 | 9.64447228521 | 38.0347494746 |
| 271.08912656 | -17.35345324 |  7.51 | I/239/hip_main | 274 |  41.3379 |   591.71 | 271.067803854 |   -17.3424622555 |         4310.50883655 | 6.82859638186 | 29.4094524804 |
| 271.38038812 | -11.02010470 |  7.36 | I/239/hip_main | 256 |  133.457 |  369.541 | 271.383645161 |   -11.0087034418 |         5403.16865983 | 7.07389634314 | 35.5378341388 |
| 271.49515510 | -14.19805188 |  7.92 | I/239/hip_main | 447 |  77.9478 |  476.143 | 271.507313756 |   -14.1820693549 |         3352.19453841 | 6.55559806794 | 32.5528101131 |
| 271.53083743 |  -8.32391503 |  5.84 | I/239/hip_main |  58 |   171.94 |  274.946 | 271.531675403 |   -8.30871343949 |         20196.6216958 | 8.50547185941 | 38.1457347492 |
| 271.56297335 |  -4.75117796 |  5.74 | I/239/hip_main |  49 |  229.114 |  152.164 | 271.550452995 |   -4.73825520186 |         22507.0763923 | 8.62307274502 |  41.524882852 |
| 271.64264947 | -14.97292600 |  7.93 | I/239/hip_main | 427 |  61.0615 |  501.472 | 271.626639405 |   -14.9727493405 |         3786.94592238 | 6.68799779111 |  31.832132882 |
| 271.73258879 |  -3.23368132 |  7.03 | I/239/hip_main | 259 |  248.344 |  97.2569 | 271.706690176 |    -3.2274568306 |         6482.57459254 | 7.27164383935 | 42.9992295871 |
| 272.03605126 |  -7.11988870 |  7.52 | I/239/hip_main | 340 |  174.304 |   225.48 | 272.027230171 |    -7.1039396189 |         4150.50840053 | 6.78752827552 | 39.4443409084 |
| 272.07267705 | -10.55062403 |  7.84 | I/239/hip_main | 358 |  117.559 |  342.462 | 272.068503132 |   -10.5377085623 |         3981.92869247 | 6.74250872879 |  36.193150479 |
| 272.11980333 | -16.41665449 |  7.65 | I/239/hip_main | 337 |  21.0053 |  544.083 | 272.111456066 |   -16.4204826204 |         3725.86883451 | 6.67034393734 | 30.5815754311 |
| 272.40257763 |  -5.65349804 |  7.43 | I/239/hip_main | 294 |  185.716 |  169.317 | 272.378904195 |   -5.64358908613 |         5070.31438425 | 7.00486225389 | 40.9400230243 |
| 272.43071298 | -13.93442721 |  6.38 | I/239/hip_main |  89 |  51.1164 |  453.248 |  272.41401526 |   -13.9243763759 |         12375.6331629 | 7.97369360145 | 33.0572349549 |
| 272.43904268 | -11.72467096 |  7.32 | I/239/hip_main | 239 |  86.3538 |  377.429 | 272.421291148 |   -11.7221009422 |         4934.22432165 | 6.97532225669 | 35.1664890178 |
| 272.86223249 |  -5.20499574 |  6.74 | I/239/hip_main | 175 |  176.981 |  146.154 | 272.836657342 |   -5.19843797687 |         9026.34422111 |   7.631054761 | 41.5067112816 |
| 272.86697441 | -11.30938684 |  7.39 | I/239/hip_main | 408 |  78.3553 |  355.903 | 272.851889178 |   -11.2948362689 |         4674.36616856 | 6.91658185762 | 35.6984292947 |
| 272.98125225 |  -5.62399909 |  7.22 | I/239/hip_main | 268 |  165.899 |  158.531 | 272.960425826 |   -5.61664797674 |         6103.14990633 | 7.20616012573 | 41.1479517218 |
| 273.00574571 |  -8.73091738 |  7.26 | I/239/hip_main | 241 |  114.972 |  265.172 | 272.987788516 |   -8.72070076719 |         5637.95043596 | 7.12007816654 | 38.1986929226 |
