|           RA |          DEC |  Vmag |         Source | idx | source_x | source_y | source_peak |      source_RA |    source_DEC |    source_fwhm | residual_aperture_sum | residual_aperture_sum_err |      instrmag |     instrmag_err |           alt |
| 351.81840911 |  70.35979323 |  5.60 | I/239/hip_main |  84 |  232.197 |  867.482 |     7671.66 |  351.848626728 | 70.3734802038 |  1.33489549541 |         29125.9885344 |             391.909180784 | 8.90297671806 |  0.0145993829754 | 47.7836727805 |
| 353.74596038 |  71.64204906 |  5.86 | I/239/hip_main |  76 |  184.962 |   894.83 |     8913.88 |  353.736660323 | 71.6357931224 |  1.29146069579 |         20020.5791201 |             381.306945961 |  8.4959666221 |  0.0206646388142 | 46.9117680977 |
| 355.47731287 |  57.25996583 |  6.24 | I/239/hip_main | 104 |  731.109 |  898.151 |     9927.19 |  355.501239541 | 57.2693567622 |  1.12011705999 |         18856.4876622 |             381.010796493 | 8.43092703574 |  0.0219233147551 | 47.0452850806 |
| 356.65302168 |  66.78225128 |  5.95 | I/239/hip_main | 129 |  370.987 |  928.227 |     11376.3 |  356.688182896 | 66.7915984154 |  1.21235941904 |         21806.8547543 |             384.195439365 | 8.58875760988 |  0.0191156430584 | 46.5588625188 |
| 356.75797734 |  57.45137702 |  5.55 | I/239/hip_main |  39 |  724.962 |  924.925 |     20610.2 |   356.77902427 | 57.4598186988 |  1.04799714123 |         29253.6119638 |             392.446949852 | 8.90772377344 |  0.0145556364499 | 46.3772664999 |
| 356.76411116 |  58.65185164 |  4.88 | I/239/hip_main |  29 |  679.092 |  925.929 |     33096.1 |  356.798787491 | 58.6636144427 |  1.08136098216 |         54372.1781063 |             424.294631279 | 9.58071685963 | 0.00846682422833 | 46.4758165253 |
| 356.97811533 |  67.80681263 |  5.05 | I/239/hip_main |  24 |  332.016 |  933.407 |     17908.4 |   357.00362183 | 67.8150646602 |  1.29761131324 |         49665.5056676 |             417.491989052 | 9.48241218648 | 0.00912059188833 | 46.3571024162 |
| 357.20906201 |  62.21451996 |  5.43 | I/239/hip_main |  55 |  544.024 |  935.923 |     22750.9 |  357.257701893 | 62.2278486279 |  1.09078894934 |         33401.7691782 |             401.485033689 | 9.05169870883 |  0.0130415625361 | 46.4294443913 |
| 358.59598888 |  57.49939052 |  4.51 | I/239/hip_main |   7 |  723.835 |  962.854 |     39736.1 |  358.596213441 | 57.5082137586 |  1.06138023813 |          63749.433036 |             441.764258936 | 9.75346584919 | 0.00751872131435 | 45.4123008792 |
| 358.89101310 |  57.41216874 |  6.03 | I/239/hip_main |  56 |  726.951 |  968.932 |     13893.1 |  358.883501791 | 57.4275987332 |  1.05608159743 |         8828.24229954 |             383.775593785 | 7.60696064322 |  0.0471664126481 | 45.2487862177 |
| 359.33132507 |  61.02621011 |  6.63 | I/239/hip_main | 179 |  588.996 |  974.968 |     7367.47 |  359.352089481 | 61.0384639564 |  1.08173680699 |         11042.5569803 |             370.474284892 | 7.84994915483 |  0.0364014059266 | 45.3790178378 |
| 359.38965858 |  60.02360903 |  6.47 | I/239/hip_main | 142 |  627.035 |  976.955 |     9576.07 |  359.400169998 | 60.0392652547 |  1.10946572276 |         16138.9379259 |             375.776315202 | 8.26196241051 |  0.0252629574429 | 45.2726175337 |
